x,y,token
28.54378,-7.4511476,re
-56.968887,8.577932,jordan
-36.65003,-36.074177,ships
32.724777,-11.068479,aye
-38.511955,37.984127,prince
51.05586,22.80774,attention
3.3208065,53.948235,th
-8.392509,22.534773,pain
-23.563202,41.686363,jesus_christ
-34.410133,2.8125284,unclean
31.983414,-11.712573,ah
-34.992447,-25.569948,rain
12.363614,-10.0072775,pleasant
32.468548,7.712304,object
23.312551,-51.09012,starbuck
20.324514,-11.650668,instead
4.5671177,58.819313,tis
12.946299,40.07473,satisfied
27.192486,-7.07044,stop
3.4699047,-12.635658,looks
35.788315,-8.898465,thank
34.909607,-11.991151,besides
-50.50727,35.368225,peter
29.700512,42.878067,favour
63.308605,8.106513,ladies
37.00605,-18.16641,gentlemen
-51.106808,1.3674012,build
62.172718,19.598894,captain_wentworth
-25.196955,42.039185,bless
-17.97941,-9.794114,heavens
-25.285025,-11.68256,lion
-40.256626,45.825462,49
62.63485,11.515787,carriage
31.00922,-45.389576,loud
20.643677,2.831941,mere
-17.574045,10.260745,prepared
62.042908,4.124723,months
26.125378,4.407414,chance
-18.700832,33.789112,witness
-50.231354,9.326919,throughout
11.889499,48.425064,nay
-54.11707,7.3306437,valley
63.84373,18.333042,jane
-22.198309,2.6544936,moved
-52.96611,-15.655043,vessels
-38.763603,8.237731,lamb
-7.94943,-48.223053,running
-2.8369827,45.525574,arise
-19.493883,30.573162,sins
-47.479195,-21.809475,golden
-20.023409,-51.531784,brown
-2.0536294,52.539356,ere
-44.914627,19.533743,nigh
46.87053,14.513424,entirely
-69.32415,27.048473,reigned
-21.999218,38.017803,worship
8.660368,35.86512,speech
48.997005,24.376839,conversation
-11.823648,3.1451032,grave
-19.403288,40.72957,whosoever
18.856466,26.922272,remain
-15.416449,22.46177,hid
25.52975,-8.227477,goes
37.21113,-28.36309,colonel
23.502949,13.680714,creature
-16.748117,-57.861885,neck
-20.89489,-38.644543,rising
29.362568,-8.154881,devil
-23.768707,-15.877368,breath
-25.851313,17.867594,alive
56.735912,12.915993,usual
3.0444596,-28.700039,fixed
-19.412638,-0.18526322,tears
-33.586548,-30.597097,fields
41.77701,36.915993,self
36.029488,-16.742517,minute
7.772575,61.268494,vs
-15.962877,15.546944,raised
47.840557,5.4713855,several
-20.324451,-22.237997,wide
41.021484,-24.095901,archer
-57.326824,-10.806234,burnt_offering
42.914375,32.85762,regard
-7.0606785,-45.797153,front
7.3941016,19.451372,remained
-26.607437,-19.02265,fresh
-9.2948675,17.343634,proud
-12.133314,38.685562,hate
-34.501255,33.85367,sign
8.533083,-12.113586,sperm_whale
29.27132,-2.424025,knows
35.16083,42.223213,wished
-19.558432,-32.840252,vast
30.409954,4.49402,great_deal
21.026812,48.914585,married
-46.25418,26.883768,elders
-29.245153,21.384031,nation
-0.9011546,-15.455639,grew
-43.90319,-16.159952,pure
18.15153,14.867446,further
-30.197355,-22.037365,leaves
-26.713142,-18.928284,spring
-23.54871,14.1132145,draw
-26.398312,12.507696,sick
-29.114382,28.61169,commandment
34.713245,-7.322318,didn_t
-35.233532,-19.763498,bones
53.29968,16.801332,farther
-32.591206,-9.003953,fill
-48.737526,4.777183,rock
4.381135,-48.05768,glass
-62.858658,19.510525,ephraim
-42.24849,-7.2971606,cattle
35.515404,-25.435608,laugh
-46.46355,-19.996878,covered
-28.074003,44.20043,119
-58.5731,3.6324143,west
-42.38683,43.89264,lot
39.594738,-40.282043,laughing
-42.888252,-16.71594,crown
25.635822,26.745058,impossible
-39.879536,45.818855,50
-21.733976,30.468416,taught
13.95916,-20.206713,curious
-44.63188,-5.377443,pieces
8.3485365,31.134705,angry
-8.773722,-43.779648,straight
33.981556,38.99516,determined
36.978302,-34.038578,professor
37.948765,23.848507,fortune
-55.197163,-1.2708875,doors
49.31898,-24.057932,cecilia
27.814579,8.027026,excellent
-41.31288,45.541008,47
48.517677,15.721014,former
-1.1759766,49.68252,mark
28.547598,-30.300797,everybody
-43.854088,38.429585,counsel
62.316807,18.907839,mr_elliot
-69.814476,7.8263597,eight
-17.357101,45.273846,neighbour
-26.679956,-18.207914,summer
25.020664,-5.9076285,makes
43.54048,33.49494,respect
64.42455,17.858267,miss_woodhouse
-4.2956967,-41.026,middle
56.05032,6.1347094,view
-5.12032,-59.873184,pequod
42.83412,-22.667416,francisco
-24.606184,40.341583,salvation
15.542241,30.36798,knowing
32.660866,-16.247135,london
9.409643,34.365513,hearing
-7.397123,22.991934,pride
11.57936,-56.506577,stopped
13.051109,-21.26762,english
-5.852993,10.717787,grow
33.206665,-4.8406706,begin
-7.3985233,-62.26805,sail
21.49705,4.3649135,merely
-22.54894,-52.170593,grey
-28.88782,45.289665,commandments
-62.837963,20.743696,benjamin
52.182083,22.892258,appearance
-42.27988,-3.2519782,burn
-8.741898,22.771027,sorrow
32.415306,27.467371,proper
49.84616,-17.86279,directly
45.629963,24.345493,situation
-55.637108,12.930143,moab
-44.27997,1.7462043,desolate
27.595125,4.6104207,easy
18.815203,-38.604927,piece
-14.317945,-8.287053,angels
18.257277,1.8204503,especially
-39.323647,45.891724,51
-5.881117,36.39109,justice
28.626081,34.814617,marry
12.758479,-59.102676,corner
15.778694,-19.019283,"),"
-58.120796,20.906916,names
-4.454446,40.651768,depart
11.093671,49.784542,ha
-12.945232,45.576427,teach
-36.2281,-30.22878,hills
-12.114261,-8.056307,terrible
46.118645,34.751163,kindness
20.143074,-39.129456,box
-26.85652,29.988867,chosen
13.865574,29.999573,promised
-70.46791,7.5822864,forty
44.643795,33.056625,affection
35.220657,42.152702,expected
-40.23078,11.728302,possession
-57.249958,5.902791,border
14.187285,-59.41983,passage
-22.430185,-36.682674,beneath
5.328071,46.697113,fit
-21.447546,26.854006,likewise
44.053104,-28.333475,).
-18.248228,5.4346185,blind
24.0588,17.693468,worth
-54.754868,24.131216,buried
-13.828614,0.17186941,parts
-28.845306,15.014157,thither
42.63406,-29.384924,exclaimed
0.7017266,-4.645844,quiet
-48.81045,-5.0639052,image
19.243853,-35.19924,bit
-8.094702,-3.22985,hence
-51.445045,5.5995936,camp
-71.130936,19.868263,feast
-7.983512,41.600094,suffer
-22.052216,30.08091,shewed
-24.359848,-38.74616,thick
5.5981116,35.442192,escape
33.674458,-1.4705389,safe
-13.647916,35.22535,saved
-6.9066486,-0.41263682,lands
-32.380283,26.118103,appointed
-25.46195,-34.429638,waves
-9.350039,3.28753,ones
-12.150395,43.812195,declare
-28.15868,14.245295,whence
39.677757,-30.640375,tone
-20.21028,27.34041,nevertheless
-1.5883676,-60.33059,crew
-30.358828,10.812009,killed
-20.06321,-31.461937,seas
-33.10685,-3.2646642,dust
-20.650885,-13.91651,shadow
18.346558,49.04185,sisters
-29.817984,23.431498,heathen
8.852718,58.60448,vpon
63.514107,20.439377,mr_weston
6.1833525,61.341976,brutus
-15.832841,-34.830765,distance
-1.7209882,-33.957623,shape
-16.705156,38.132442,fool
42.78222,-22.792988,piedro
14.607658,15.850812,health
-8.218227,-59.569717,boats
-24.281076,49.986088,didst
-31.90251,-29.22126,clouds
60.187782,8.885074,hartfield
-19.681923,14.7309885,lead
60.201626,5.858926,week
-29.816572,-43.477406,wings
41.947754,28.25496,manners
11.261901,-47.711807,broke
-10.18498,44.53284,hearken
-34.850513,-6.722622,dry
-15.4216175,40.166466,whatsoever
0.69938433,36.7709,deal
34.112267,9.435682,future
-24.422895,7.6546335,following
-0.08565201,-33.774525,pale
16.084768,49.4766,welcome
37.8129,-33.085007,smiling
42.066826,-12.395534,waiting
-46.27354,32.913334,samuel
-5.9788327,13.61561,divine
-4.369475,25.218218,removed
-48.442867,-27.967127,sides
32.62685,0.8443528,assure
-57.051132,24.669601,wives
-22.335405,-17.553926,soft
-14.14983,-19.32063,blow
10.311904,-30.764044,quick
28.943539,6.207861,fond
53.028347,5.958415,meeting
2.3637311,61.054695,worthy
61.822613,2.7579863,minutes
22.416082,7.5982623,simple
16.399317,-51.24658,slowly
-19.020655,-54.11864,coat
26.512098,35.847,pity
-18.119726,-28.474894,space
30.137625,29.750854,likely
-33.613224,20.252302,whither
1.9745271,25.927933,forgotten
46.53892,-14.384912,boys
-24.82308,40.44291,zion
-2.1324494,34.670616,beloved
3.650896,29.053028,understood
53.177357,-39.93884,bru
-53.626347,19.62912,captains
31.343155,-5.8060884,yours
56.01036,-4.494488,surprise
2.9360187,56.16658,noble
-59.06793,3.5730696,coast
-29.985466,-35.434814,bird
11.360471,20.593897,letters
54.58348,6.6850185,settled
-34.6631,-12.276295,food
-1.3359194,1.050287,race
63.301258,19.207823,frank_churchill
41.61074,24.494598,society
-28.75029,-23.395039,flowers
32.511868,25.256317,marriage
9.714318,38.37016,sad
-45.359177,-15.70296,precious
29.112135,28.960014,necessary
-33.76904,-34.92993,shore
-3.565448,15.891607,eternal
58.062115,14.184374,companions
-18.09715,23.077059,rule
-29.482096,-14.916452,edge
45.92131,3.2334318,probably
-5.927364,-21.601393,passing
12.772452,28.423975,due
44.309296,22.996408,degree
-53.037773,-16.680037,brass
-60.18161,35.819534,jeremiah
-14.740839,31.790014,false
-4.4265413,1.929477,persons
23.137093,20.00472,difference
54.728943,4.816349,journey
23.974281,21.093714,greatest
-22.685204,-52.29936,tall
-13.9532,2.543772,adam
-1.0689311,-42.455395,lower
-16.848778,19.05054,measure
7.04231,-46.231934,lying
-12.424945,-40.97053,teeth
-0.52642375,-17.803635,grown
-24.865322,36.596657,hide
-20.715513,20.862408,possess
62.463158,19.513084,lady_russell
-62.74475,19.885418,manasseh
-33.648365,15.251109,buy
46.0438,0.04608605,observed
-14.645241,-20.995167,singing
-34.198437,46.507854,verily
1.6784906,45.84208,lies
-28.714493,-29.15275,snow
-29.558155,2.7958992,lift
-30.325441,21.003801,utterly
38.215256,40.01515,danger
53.105595,0.17249364,joined
-54.712402,32.175095,joab
29.830956,5.720821,honest
-28.51371,41.574978,prayer
-10.953042,-40.664684,board
17.091862,35.18936,learn
-13.2564335,40.3746,curse
0.9609764,-42.96521,leaving
-14.279862,-21.182127,music
-37.075653,-13.42427,corn
-71.163216,20.614075,sabbath
-22.66508,-7.850327,hot
49.783436,3.0196161,finished
42.712936,-2.641685,companion
47.1291,-7.76676,somewhat
2.8761468,9.8914385,lives
11.489006,34.089172,maid
10.014135,57.682365,selfe
-20.195133,-31.297731,ocean
11.031761,21.71861,wrote
8.0285635,-19.595703,england
-44.182053,10.752412,army
6.362228,-42.50974,sharp
38.62865,-42.147476,buster_bear
-41.45787,-5.54643,spoil
-54.92456,-8.602152,incense
63.02256,19.341341,mrs_elton
57.897793,12.357765,engaged
-15.810264,-9.164961,satan
-41.590126,3.4794145,sanctuary
8.517528,-18.47142,public
11.590154,-47.87626,burst
-17.037853,31.73431,wickedness
25.463715,16.954628,meaning
-1.5218085,46.08343,hither
2.812374,-45.046555,loose
-5.1573315,-43.696636,bottom
36.768772,-34.765198,evan
14.31626,-10.86269,nearly
44.69678,-21.244398,mistress
26.942408,-7.086436,catch
17.70728,-41.22032,paper
-71.426384,22.839676,seventh
24.695328,7.413382,altogether
62.614433,15.372619,charles
56.238808,-4.131115,curiosity
59.806427,6.8450236,bath
42.46889,33.028645,confidence
33.18598,30.816868,supposed
-12.158527,29.615042,vanity
6.20441,-32.75769,drawn
-12.807367,-35.526306,square
16.01802,14.722609,warm
56.620987,17.446274,notice
-29.990408,25.615908,generations
3.896753,-40.261257,empty
12.54892,24.895348,ourselves
-28.892061,45.293514,statutes
8.294114,18.204046,act
1.3842239,-54.244556,tail
-11.074347,16.28869,changed
-21.193174,16.806267,continually
-3.973224,19.075743,force
-21.635067,-50.392056,yellow
44.522556,-6.0172663,ago
-26.730597,23.747591,souls
-9.712387,-45.527573,below
-33.78206,14.379185,sold
-26.035461,32.936333,observe
0.8485187,-14.798298,higher
-12.099715,7.6900563,songs
15.978033,-7.4708905,dress
3.4639885,25.714024,remembered
-23.654312,4.8321285,bowed
-25.88096,-2.4559536,spot
53.455536,-40.257618,macb
44.71384,29.842438,temper
61.491558,18.77856,sir_walter
56.988377,22.498102,particularly
42.766575,-9.584514,weather
-42.730457,6.666956,prison
-35.092285,5.089939,skin
-4.9887633,43.58166,hurt
-23.700964,13.937665,drive
6.9128675,59.96671,heere
6.1937284,30.188412,greatly
0.35618165,-6.1996384,unknown
-32.842968,6.0216026,goeth
37.058636,-31.953632,doctor
-9.181112,-16.152243,calm
25.25581,-20.777578,single
-34.25877,-28.357523,smoke
-12.94657,-13.758856,fierce
-3.47144,36.60073,fail
44.72865,36.325,spite
-19.845627,28.225056,wrought
-37.65891,0.9467529,eaten
-1.1322054,41.12083,choose
40.589542,1.4948493,easily
13.951941,-35.688427,nose
-1.0778265,17.10255,formed
-53.734413,36.751118,isaac
-45.26183,14.485277,served
-54.043346,-22.745502,height
-9.528633,4.9630446,move
-43.423153,-6.386771,flock
-58.752266,19.765715,numbered
32.23899,26.034784,consequence
1.948437,-47.58578,hole
-53.67733,12.270268,captivity
-50.97968,-8.202902,burnt
29.037588,8.065596,handsome
-15.919443,-34.75414,distant
44.33671,-29.717428,bell
63.754013,20.744253,mr_woodhouse
8.703295,-13.724794,whaling
-47.18037,1.6343334,walls
-20.73737,-44.120155,huge
-31.972185,3.45222,maketh
-59.084747,20.61235,tribes
-16.260963,31.342197,perish
60.742245,18.638344,colonel_brandon
-28.856174,45.263863,judgments
6.656914,-16.119295,placed
17.683517,-58.864574,reached
2.388397,27.550705,feared
-0.4095077,-16.26926,growing
4.1643963,27.330341,declared
54.26038,-20.524649,breakfast
-27.351849,31.57603,gentiles
47.242832,24.465538,equally
42.323093,-24.79252,laughed
-21.700703,34.70062,faithful
44.773144,22.980474,circumstances
44.5376,9.253845,paid
-3.072189,44.205875,raise
-20.11275,34.81019,swear
-17.802229,27.419943,labour
39.503376,5.215635,scarcely
18.78044,-38.385513,basket
46.51045,-11.937666,village
51.337788,-16.094362,instantly
42.607464,31.129456,conduct
43.62147,34.837234,occasion
49.803032,-9.290639,:--
41.005928,-15.20228,calling
58.346928,5.4665504,cottage
21.985306,31.277548,join
48.75738,-29.875109,quickly
-18.276833,20.028194,increase
-8.333216,46.45347,smite
36.85978,-33.820942,flambeau
-44.07056,-12.545419,cover
-32.090996,21.459492,sore
12.724665,-43.390816,touched
-8.049659,46.511936,slay
-12.57804,25.885637,destruction
-27.001629,40.46473,thanks
54.254826,-20.541037,supper
-42.122448,31.729897,named
50.576054,4.814536,spent
-0.14554253,31.104496,foolish
-24.453959,49.287514,mayest
10.37075,-55.46952,started
15.430076,-57.92655,hall
38.46483,27.496284,considered
25.963352,-56.651608,miles
31.146652,-15.18893,getting
4.326313,-33.048706,steps
51.759193,28.222164,effect
28.083672,19.380098,ease
-24.180681,29.46248,sinned
63.479706,-1.4488239,serious
-68.156235,28.797293,hezekiah
40.77312,-34.902462,march
-3.0763998,-44.50722,thrown
-35.228176,-30.510317,rivers
22.786802,-30.907064,somehow
-30.691666,42.38981,haste
35.415577,29.98652,otherwise
-8.065956,-48.26047,flying
-19.4272,-15.528487,beat
25.266752,31.81932,imagine
8.888153,-14.81059,voyage
-37.106796,3.533989,wash
1.5393673,-16.980335,nearer
-19.53587,37.067608,giveth
27.09323,-27.59475,hurry
62.91181,18.888336,miss_fairfax
-9.325901,41.278587,forgive
-72.35848,23.481722,fourth
-51.623863,5.410954,tent
-26.632883,-18.169207,winter
60.164234,8.306967,highbury
42.755733,-25.998205,jem
1.8306265,-54.937344,leg
-28.853739,15.4205885,abroad
-18.064913,-58.690647,shoulder
-24.28565,-4.750463,naked
11.804387,2.0945187,grand
-57.93501,15.354343,samaria
-7.7632256,-50.625904,shot
-14.545813,38.832127,reward
7.8555613,49.735718,truly
-56.072025,31.35486,jonathan
40.160408,-14.532136,yesterday
-11.907099,26.006502,reproach
47.037193,-24.030735,frederick
-28.017282,11.6196995,escaped
25.43718,-24.082436,ball
12.634086,46.195847,pardon
-39.006226,-6.5533047,burning
13.967436,12.952348,daily
-57.255478,-11.745223,meat_offering
3.0049243,-41.44146,pull
36.888943,-19.511581,talbot
-29.618422,-33.16391,woods
50.63161,-18.763771,news
36.879997,-12.9967785,price
-56.278587,16.441185,assyria
-0.88554555,8.114214,tender
4.93793,-36.48628,vessel
-35.07655,5.093217,plague
26.001223,-26.850351,sunday
-27.235826,15.723702,pit
34.56252,30.368622,engagement
3.6391373,-53.226997,pocket
-38.69737,-2.2237453,poured
-44.324703,1.5863262,waste
41.21082,27.671669,superior
61.39534,17.351894,mrs_dashwood
-29.240309,-23.973667,birds
1.0252506,53.366577,borne
-28.120054,20.836683,cease
45.5069,-29.125765,cook
15.354443,-57.843513,shop
-49.5153,-15.80505,linen
-0.5736129,12.379421,season
-22.975967,48.55687,knowest
-36.658424,32.92265,vision
36.24913,-16.135546,twice
39.42533,28.473267,agreeable
39.594254,-27.611662,trying
-39.613255,11.41137,portion
-19.925486,12.268738,divided
-59.56433,12.897599,suburbs
23.558668,31.430006,allow
-15.976811,22.150393,caused
-33.12475,-23.452698,branches
35.379356,-33.480556,gregory
-45.688904,-0.67204535,burned
-17.310982,9.356009,office
23.005375,-7.0372066,note
-29.724003,-30.97921,winds
19.37369,-51.666454,drawing
-48.327984,11.099709,chariots
27.138363,41.572376,judged
9.33059,60.46263,speake
-15.396846,29.137066,riches
9.928157,58.721863,loue
-19.539326,-15.236405,shake
33.12803,3.0538766,extremely
48.2906,5.468,during
39.086533,35.41588,duty
26.019169,-56.293976,quarter
-36.045868,-8.118556,fly
-10.3247595,28.566225,violence
32.871098,9.941562,complete
-16.89654,-7.1413364,reach
30.248537,-24.77095,police
28.690767,39.642834,suffered
8.495438,60.218967,giue
-48.151917,-14.255824,garments
-5.5347743,0.55653113,states
53.39883,20.158861,circumstance
-21.036318,-54.548725,beard
-57.429512,-11.409563,sin_offering
23.800877,38.18052,liberty
22.11653,-5.185403,history
1.5318992,10.408573,dreadful
-14.314102,-21.56538,voices
18.552084,39.56574,lose
-27.979465,31.076258,generation
-20.258068,-10.334861,thunder
11.19466,21.237234,writing
-13.457501,24.279305,fury
30.009552,0.5643325,unless
-24.050295,39.399654,everlasting
-26.203587,22.516987,strangers
5.59479,1.0674142,wonderful
-70.07511,7.8278985,nine
47.217678,25.604053,advantage
-39.472313,6.2102194,minister
5.8765044,-52.2517,holding
-41.312233,-5.503521,prey
-13.952919,2.5270376,eve
40.38068,-27.90596,presently
40.08687,-35.59515,mouse
-32.0788,35.365337,saints
-37.40652,-2.273299,feed
51.184307,-0.9277173,waited
32.704826,0.6291329,dare_say
-50.9196,-24.685127,windows
65.55512,16.00139,elliot
-1.0803494,-27.097235,scene
-28.767883,-12.891237,soldiers
5.012288,-54.84622,stick
36.37072,-21.435127,lad
28.032694,-4.3421335,guess
-22.881748,3.71735,beheld
-2.796286,-1.1846111,ancient
-25.624596,27.917122,wherewith
-6.546145,-38.73089,crowd
57.70259,19.66957,surprised
26.32577,2.3519368,anybody
-69.50233,30.108257,jeroboam
41.78629,-18.385757,uncle
-30.750704,-2.9181287,rod
37.59285,-18.71693,farmer
-25.979322,41.742893,goodness
-57.771023,28.538864,firstborn
33.9651,25.78228,loss
-52.857334,16.527933,fought
-4.080905,14.441841,powers
26.011288,-34.27295,dog
-45.869484,-8.520577,oxen
-57.455173,-11.636414,bullock
57.449223,23.620562,delighted
-30.508017,-16.07043,salt
-18.13153,-59.49386,finger
6.0481987,4.2405334,modern
-1.6821853,-28.477896,steady
-65.362686,26.911366,52
2.0390987,0.5384688,creatures
23.570524,6.640417,important
7.15667,42.491142,bid
-52.83023,18.971401,officers
1.6618265,-12.5112505,dance
-19.078701,35.748543,upright
62.496433,14.802247,miss_bates
-1.4488521,16.898577,created
15.584561,2.1664093,generally
-24.868809,36.082333,innocent
19.903955,34.415287,confess
11.669468,-36.299915,step
